datetime,symbol,open,high,low,close,volume
2021-03-25 01:00:00,CRYPTO:LTCUSD,175.904224,178.21184,167.684636,171.556966,0.0
2021-03-26 01:00:00,CRYPTO:LTCUSD,171.540229,183.935836,171.470021,183.664105,0.0
2021-03-27 01:00:00,CRYPTO:LTCUSD,183.768833,186.164843,177.832292,184.146891,0.0
2021-03-28 01:00:00,CRYPTO:LTCUSD,184.18955,187.251852,179.973256,184.221799,0.0
2021-03-29 02:00:00,CRYPTO:LTCUSD,184.214765,197.537146,182.443226,193.712414,0.0
2021-03-30 02:00:00,CRYPTO:LTCUSD,193.732549,200.019615,190.18806,195.786432,0.0
2021-03-31 02:00:00,CRYPTO:LTCUSD,195.751191,198.997341,186.956705,196.777371,0.0
2021-04-01 02:00:00,CRYPTO:LTCUSD,196.937719,204.987533,194.22352,202.585197,0.0
2021-04-02 02:00:00,CRYPTO:LTCUSD,202.739175,213.653632,200.821562,211.709398,0.0
2021-04-03 02:00:00,CRYPTO:LTCUSD,211.629747,217.872171,195.040588,195.320067,0.0
2021-04-04 02:00:00,CRYPTO:LTCUSD,195.213433,204.720997,192.348023,202.347818,0.0
2021-04-05 02:00:00,CRYPTO:LTCUSD,202.320839,225.154738,198.117796,221.454988,0.0
2021-04-06 02:00:00,CRYPTO:LTCUSD,221.555222,244.517681,212.87816,237.03109,0.0
2021-04-07 02:00:00,CRYPTO:LTCUSD,237.196179,242.842602,210.827104,219.169876,0.0
2021-04-08 02:00:00,CRYPTO:LTCUSD,219.044701,228.155337,216.919939,226.27121,0.0
2021-04-09 02:00:00,CRYPTO:LTCUSD,226.207177,228.827974,218.959528,220.934589,0.0
2021-04-10 02:00:00,CRYPTO:LTCUSD,221.020238,256.505603,219.264774,256.065292,0.0
2021-04-11 02:00:00,CRYPTO:LTCUSD,256.282459,263.23864,244.602684,252.251501,0.0
2021-04-12 02:00:00,CRYPTO:LTCUSD,252.414336,259.283846,240.133158,244.496206,0.0
2021-04-13 02:00:00,CRYPTO:LTCUSD,244.42609,273.318323,244.389396,267.581598,0.0
2021-04-14 02:00:00,CRYPTO:LTCUSD,267.622641,283.1244,255.136669,278.934841,0.0
2021-04-15 02:00:00,CRYPTO:LTCUSD,279.079618,291.152512,266.087479,286.303061,0.0
2021-04-16 02:00:00,CRYPTO:LTCUSD,286.17979,318.475261,265.825577,308.968199,0.0
2021-04-17 02:00:00,CRYPTO:LTCUSD,309.13588,335.547622,297.063361,301.394076,0.0
2021-04-18 02:00:00,CRYPTO:LTCUSD,301.834322,305.118936,235.294734,273.861002,0.0
2021-04-19 02:00:00,CRYPTO:LTCUSD,273.873386,282.534214,250.721333,261.55773,0.0
2021-04-20 02:00:00,CRYPTO:LTCUSD,261.745581,273.670759,234.361788,261.017922,0.0
2021-04-21 02:00:00,CRYPTO:LTCUSD,261.097113,276.815432,251.053746,257.475883,0.0
2021-04-22 02:00:00,CRYPTO:LTCUSD,258.120413,289.757925,239.141757,252.847845,0.0
2021-04-23 02:00:00,CRYPTO:LTCUSD,252.496596,257.026827,206.543905,241.626609,0.0
2021-04-24 02:00:00,CRYPTO:LTCUSD,241.626154,241.703367,220.934884,225.255543,0.0
2021-04-25 02:00:00,CRYPTO:LTCUSD,225.313068,235.849311,210.936188,224.049813,0.0
2021-04-26 02:00:00,CRYPTO:LTCUSD,224.070318,248.431295,221.561314,247.695555,0.0
2021-04-27 02:00:00,CRYPTO:LTCUSD,247.43947,263.599306,243.992749,260.090417,0.0
2021-04-28 02:00:00,CRYPTO:LTCUSD,260.148501,266.994289,248.340509,258.815582,0.0
2021-04-29 02:00:00,CRYPTO:LTCUSD,258.832469,262.909013,248.212646,255.606194,0.0
2021-04-30 02:00:00,CRYPTO:LTCUSD,255.575278,273.85923,252.794966,271.557695,0.0
2021-05-01 02:00:00,CRYPTO:LTCUSD,271.611332,278.643218,266.281928,276.920857,0.0
2021-05-02 02:00:00,CRYPTO:LTCUSD,277.038099,277.636692,265.027958,269.126412,0.0
2021-05-03 02:00:00,CRYPTO:LTCUSD,269.118594,299.720984,268.755348,294.836177,0.0
2021-05-04 02:00:00,CRYPTO:LTCUSD,294.971639,327.756792,271.645493,305.409452,0.0
2021-05-05 02:00:00,CRYPTO:LTCUSD,305.36746,360.110805,301.10251,356.349705,0.0
2021-05-06 02:00:00,CRYPTO:LTCUSD,356.468688,365.222011,318.757167,354.488358,0.0
2021-05-07 02:00:00,CRYPTO:LTCUSD,354.51459,373.166624,333.858873,345.1561,0.0
2021-05-08 02:00:00,CRYPTO:LTCUSD,345.295609,356.962737,334.730514,347.590897,0.0
2021-05-09 02:00:00,CRYPTO:LTCUSD,347.81023,389.607318,334.258069,388.333893,0.0
2021-05-10 02:00:00,CRYPTO:LTCUSD,388.234974,413.652006,335.679307,359.249103,0.0
2021-05-11 02:00:00,CRYPTO:LTCUSD,359.377171,380.045244,345.356645,378.137076,0.0
2021-05-12 02:00:00,CRYPTO:LTCUSD,378.336073,394.349848,300.05024,309.079385,0.0
2021-05-13 02:00:00,CRYPTO:LTCUSD,309.517845,333.152778,291.091819,318.011353,0.0
2021-05-14 02:00:00,CRYPTO:LTCUSD,317.810562,339.489699,308.624025,326.505097,0.0
2021-05-15 02:00:00,CRYPTO:LTCUSD,326.374142,332.126829,296.486517,300.095656,0.0
2021-05-16 02:00:00,CRYPTO:LTCUSD,300.16531,324.041535,279.46001,296.250889,0.0
2021-05-17 02:00:00,CRYPTO:LTCUSD,296.10429,296.698207,261.426051,281.607325,0.0
2021-05-18 02:00:00,CRYPTO:LTCUSD,281.619185,318.375065,278.568372,294.166808,0.0
2021-05-19 02:00:00,CRYPTO:LTCUSD,294.259578,300.587066,144.541438,186.545466,0.0
2021-05-20 02:00:00,CRYPTO:LTCUSD,186.889933,227.44942,166.49923,210.980969,0.0
2021-05-21 02:00:00,CRYPTO:LTCUSD,211.191909,219.43923,156.962665,180.296213,0.0
2021-05-22 02:00:00,CRYPTO:LTCUSD,180.094399,184.638774,161.958685,169.386092,0.0
2021-05-23 02:00:00,CRYPTO:LTCUSD,169.412287,176.309414,117.764055,142.729701,0.0
2021-05-24 02:00:00,CRYPTO:LTCUSD,142.816671,185.409606,139.85699,185.369167,0.0
2021-05-25 02:00:00,CRYPTO:LTCUSD,185.460063,194.939642,167.389979,184.040091,0.0
2021-05-26 02:00:00,CRYPTO:LTCUSD,184.143176,204.499794,179.768293,199.144044,0.0
2021-05-27 02:00:00,CRYPTO:LTCUSD,199.246928,208.970257,180.699025,194.13388,0.0
2021-05-28 02:00:00,CRYPTO:LTCUSD,194.312285,198.691003,165.33112,177.4167,0.0
2021-05-29 02:00:00,CRYPTO:LTCUSD,177.451733,188.754524,157.816308,163.893164,0.0
2021-05-30 02:00:00,CRYPTO:LTCUSD,163.979952,180.992935,155.302145,170.631845,0.0
2021-05-31 02:00:00,CRYPTO:LTCUSD,170.533527,188.414936,163.971248,188.195805,0.0
2021-06-01 02:00:00,CRYPTO:LTCUSD,188.042177,193.154079,175.926192,182.929004,0.0
2021-06-02 02:00:00,CRYPTO:LTCUSD,183.048282,191.293977,178.492904,187.223947,0.0
2021-06-03 02:00:00,CRYPTO:LTCUSD,187.090686,197.749436,182.099043,193.412267,0.0
2021-06-04 02:00:00,CRYPTO:LTCUSD,193.525234,193.76065,169.227777,178.640879,0.0
2021-06-05 02:00:00,CRYPTO:LTCUSD,178.77124,185.508709,167.497715,172.979023,0.0
2021-06-06 02:00:00,CRYPTO:LTCUSD,172.973432,180.097977,172.137118,176.360585,0.0
2021-06-07 02:00:00,CRYPTO:LTCUSD,176.368905,182.246696,160.248913,162.037853,0.0
2021-06-08 02:00:00,CRYPTO:LTCUSD,161.95529,164.549749,144.808823,160.769838,0.0
2021-06-09 02:00:00,CRYPTO:LTCUSD,160.695173,173.364798,152.508571,172.291045,0.0
2021-06-10 02:00:00,CRYPTO:LTCUSD,172.649529,174.648539,162.181089,168.109387,0.0
2021-06-11 02:00:00,CRYPTO:LTCUSD,168.263808,173.759041,160.616704,162.828709,0.0
2021-06-12 02:00:00,CRYPTO:LTCUSD,162.846215,164.333519,154.27059,161.774867,0.0
2021-06-13 02:00:00,CRYPTO:LTCUSD,161.972555,171.633872,156.65446,170.949532,0.0
2021-06-14 02:00:00,CRYPTO:LTCUSD,170.950032,180.115229,166.397188,179.943455,0.0
2021-06-15 02:00:00,CRYPTO:LTCUSD,179.932983,181.191022,172.138744,175.248087,0.0
2021-06-16 02:00:00,CRYPTO:LTCUSD,175.220292,177.247442,164.443065,166.492066,0.0
2021-06-17 02:00:00,CRYPTO:LTCUSD,166.463984,173.35659,162.922982,167.104373,0.0
2021-06-18 02:00:00,CRYPTO:LTCUSD,167.022172,167.442392,151.370853,156.275866,0.0
2021-06-19 02:00:00,CRYPTO:LTCUSD,156.302891,160.907852,152.374251,152.736234,0.0
2021-06-20 02:00:00,CRYPTO:LTCUSD,152.682104,156.15087,143.836791,154.793825,0.0
2021-06-21 02:00:00,CRYPTO:LTCUSD,154.885513,155.489563,124.006599,124.637239,0.0
2021-06-22 02:00:00,CRYPTO:LTCUSD,124.419953,133.013804,104.976866,119.734861,0.0
2021-06-23 02:00:00,CRYPTO:LTCUSD,119.692419,138.237675,116.640262,129.036145,0.0
2021-06-24 02:00:00,CRYPTO:LTCUSD,129.16522,137.408181,123.745644,134.52766,0.0
2021-06-25 02:00:00,CRYPTO:LTCUSD,134.551046,138.293542,124.264482,125.141062,0.0
2021-06-26 02:00:00,CRYPTO:LTCUSD,125.048414,129.389516,118.753086,126.750058,0.0
2021-06-27 02:00:00,CRYPTO:LTCUSD,126.761558,132.648533,124.686435,132.61097,0.0
2021-06-28 02:00:00,CRYPTO:LTCUSD,132.631934,139.589588,129.915545,137.535749,0.0
2021-06-29 02:00:00,CRYPTO:LTCUSD,137.769269,149.274124,137.350286,144.155185,0.0
2021-06-30 02:00:00,CRYPTO:LTCUSD,144.151055,146.807662,136.145426,144.26356,0.0
2021-07-01 02:00:00,CRYPTO:LTCUSD,144.323819,144.362841,134.175431,137.206271,0.0
2021-07-02 02:00:00,CRYPTO:LTCUSD,137.09298,138.970505,130.598976,136.913391,0.0
2021-07-03 02:00:00,CRYPTO:LTCUSD,136.972432,141.321887,134.593532,140.172573,0.0
2021-07-04 02:00:00,CRYPTO:LTCUSD,140.148671,148.037113,136.941243,144.919911,0.0
2021-07-05 02:00:00,CRYPTO:LTCUSD,144.845324,144.939927,134.033078,137.927668,0.0
2021-07-06 02:00:00,CRYPTO:LTCUSD,137.941364,142.762734,135.718396,138.949813,0.0
2021-07-07 02:00:00,CRYPTO:LTCUSD,138.9068,142.950037,136.982583,137.331552,0.0
2021-07-08 02:00:00,CRYPTO:LTCUSD,137.285762,137.796321,127.947448,132.146197,0.0
2021-07-09 02:00:00,CRYPTO:LTCUSD,132.085346,135.824585,126.085878,134.489673,0.0
2021-07-10 02:00:00,CRYPTO:LTCUSD,134.571339,136.835064,130.350092,133.971903,0.0
2021-07-11 02:00:00,CRYPTO:LTCUSD,134.03222,136.425994,132.190432,134.203355,0.0
2021-07-12 02:00:00,CRYPTO:LTCUSD,134.233702,139.63895,131.82138,133.486459,0.0
2021-07-13 02:00:00,CRYPTO:LTCUSD,133.449123,134.556022,129.541824,131.333237,0.0
2021-07-14 02:00:00,CRYPTO:LTCUSD,131.457746,132.323326,123.824866,130.971644,0.0
2021-07-15 02:00:00,CRYPTO:LTCUSD,130.991957,133.06373,122.039492,125.752178,0.0
2021-07-16 02:00:00,CRYPTO:LTCUSD,125.869534,127.801265,120.43746,120.667509,0.0
2021-07-17 02:00:00,CRYPTO:LTCUSD,120.673464,122.878896,117.761094,119.960548,0.0
2021-07-18 02:00:00,CRYPTO:LTCUSD,120.01934,124.046273,116.337107,119.279695,0.0
2021-07-19 02:00:00,CRYPTO:LTCUSD,119.15638,120.67858,111.866906,113.111467,0.0
2021-07-20 02:00:00,CRYPTO:LTCUSD,113.112717,115.064868,103.919023,107.250264,0.0
2021-07-21 02:00:00,CRYPTO:LTCUSD,107.244978,119.224206,105.083715,117.63297,0.0
2021-07-22 02:00:00,CRYPTO:LTCUSD,117.639575,122.024189,115.657781,120.585962,0.0
2021-07-23 02:00:00,CRYPTO:LTCUSD,120.625704,124.844893,117.033449,124.313485,0.0
2021-07-24 02:00:00,CRYPTO:LTCUSD,124.354067,127.686405,123.387994,126.096433,0.0
2021-07-25 02:00:00,CRYPTO:LTCUSD,126.09367,128.098229,123.83355,127.748583,0.0
2021-07-26 02:00:00,CRYPTO:LTCUSD,127.787914,140.4416,127.053709,131.237141,0.0
2021-07-27 02:00:00,CRYPTO:LTCUSD,131.170093,135.228504,127.421139,134.745448,0.0
2021-07-28 02:00:00,CRYPTO:LTCUSD,134.778196,142.051538,132.595224,140.300697,0.0
2021-07-29 02:00:00,CRYPTO:LTCUSD,140.278249,143.246044,136.774273,141.448937,0.0
2021-07-30 02:00:00,CRYPTO:LTCUSD,141.496565,145.997118,135.965238,145.655971,0.0
2021-07-31 02:00:00,CRYPTO:LTCUSD,145.728699,146.610044,141.940549,144.435036,0.0
2021-08-01 02:00:00,CRYPTO:LTCUSD,144.489377,149.894562,138.052724,140.408519,0.0
2021-08-02 02:00:00,CRYPTO:LTCUSD,140.338032,145.878925,138.839904,141.383345,0.0
2021-08-03 02:00:00,CRYPTO:LTCUSD,141.36309,143.219086,135.691335,138.308388,0.0
2021-08-04 02:00:00,CRYPTO:LTCUSD,138.38325,144.428841,135.564935,142.521135,0.0
2021-08-05 02:00:00,CRYPTO:LTCUSD,142.609406,145.234501,136.071989,143.561566,0.0
2021-08-06 02:00:00,CRYPTO:LTCUSD,143.63336,151.042082,141.885795,147.953886,0.0
2021-08-07 02:00:00,CRYPTO:LTCUSD,148.025329,156.48821,147.262159,156.138863,0.0
2021-08-08 02:00:00,CRYPTO:LTCUSD,156.103204,157.707171,147.241942,149.877554,0.0
2021-08-09 02:00:00,CRYPTO:LTCUSD,149.826779,170.854983,145.414561,166.550766,0.0
2021-08-10 02:00:00,CRYPTO:LTCUSD,166.263259,168.426962,158.915516,165.483565,0.0
2021-08-11 02:00:00,CRYPTO:LTCUSD,165.477941,176.096904,164.40161,170.766375,0.0
2021-08-12 02:00:00,CRYPTO:LTCUSD,170.661062,179.699326,160.836011,165.265474,0.0
2021-08-13 02:00:00,CRYPTO:LTCUSD,165.495911,184.62442,164.184601,183.531819,0.0
2021-08-14 02:00:00,CRYPTO:LTCUSD,183.410095,185.121636,174.842258,182.88124,0.0
2021-08-15 02:00:00,CRYPTO:LTCUSD,182.838386,186.633961,175.340576,184.819393,0.0
2021-08-16 02:00:00,CRYPTO:LTCUSD,184.821345,189.365869,176.613976,178.19686,0.0
2021-08-17 02:00:00,CRYPTO:LTCUSD,178.161999,184.418965,168.066935,168.613981,0.0
2021-08-18 02:00:00,CRYPTO:LTCUSD,168.538893,174.521726,162.958268,166.809147,0.0
2021-08-19 02:00:00,CRYPTO:LTCUSD,166.733826,175.853934,162.582678,175.580561,0.0
2021-08-20 02:00:00,CRYPTO:LTCUSD,175.618106,184.154627,174.211274,183.723658,0.0
2021-08-21 02:00:00,CRYPTO:LTCUSD,183.745505,184.521066,176.701944,179.780514,0.0
2021-08-22 02:00:00,CRYPTO:LTCUSD,179.886365,189.657745,178.743843,186.164075,0.0
2021-08-23 02:00:00,CRYPTO:LTCUSD,186.213973,191.775421,183.575057,187.123912,0.0
2021-08-24 02:00:00,CRYPTO:LTCUSD,186.954828,188.65104,172.269823,173.604983,0.0
2021-08-25 02:00:00,CRYPTO:LTCUSD,173.430075,178.967185,169.22113,177.844984,0.0
2021-08-26 02:00:00,CRYPTO:LTCUSD,177.842094,180.198306,165.125988,167.702697,0.0
2021-08-27 02:00:00,CRYPTO:LTCUSD,167.785397,176.300945,165.1727,176.252461,0.0
2021-08-28 02:00:00,CRYPTO:LTCUSD,176.263456,177.126051,171.465122,175.721906,0.0
2021-08-29 02:00:00,CRYPTO:LTCUSD,175.790241,182.727953,173.226715,174.466128,0.0
2021-08-30 02:00:00,CRYPTO:LTCUSD,174.449843,176.559785,166.597375,167.391344,0.0
2021-08-31 02:00:00,CRYPTO:LTCUSD,167.363214,175.388249,165.738847,171.589768,0.0
2021-09-01 02:00:00,CRYPTO:LTCUSD,171.519234,182.739821,168.779564,180.974457,0.0
2021-09-02 02:00:00,CRYPTO:LTCUSD,180.917979,187.990916,179.46483,183.450474,0.0
2021-09-03 02:00:00,CRYPTO:LTCUSD,183.464775,217.784795,179.968841,213.11162,0.0
2021-09-04 02:00:00,CRYPTO:LTCUSD,213.10279,225.231238,208.564296,212.054739,0.0
2021-09-05 02:00:00,CRYPTO:LTCUSD,212.087719,232.54503,210.637013,232.379321,0.0
2021-09-06 02:00:00,CRYPTO:LTCUSD,232.275245,232.361685,215.226901,219.520027,0.0
2021-09-07 02:00:00,CRYPTO:LTCUSD,219.528993,221.995467,161.96366,178.370416,0.0
2021-09-08 02:00:00,CRYPTO:LTCUSD,178.432013,188.903423,169.395818,179.559935,0.0
2021-09-09 02:00:00,CRYPTO:LTCUSD,179.738592,188.787685,176.607844,180.338376,0.0
2021-09-10 02:00:00,CRYPTO:LTCUSD,180.434682,187.243253,170.768651,174.036305,0.0
2021-09-11 02:00:00,CRYPTO:LTCUSD,174.07841,186.070853,173.523927,178.480365,0.0
2021-09-12 02:00:00,CRYPTO:LTCUSD,178.483318,186.058046,175.280251,183.058179,0.0
2021-09-13 02:00:00,CRYPTO:LTCUSD,183.086678,239.44477,170.847912,179.310726,0.0
2021-09-14 02:00:00,CRYPTO:LTCUSD,179.433341,188.937046,176.23593,183.047605,0.0
2021-09-15 02:00:00,CRYPTO:LTCUSD,183.070399,191.878021,179.829694,189.198061,0.0
2021-09-16 02:00:00,CRYPTO:LTCUSD,189.138684,195.281948,181.594076,185.524874,0.0
2021-09-17 02:00:00,CRYPTO:LTCUSD,185.417372,190.500445,177.687032,179.850618,0.0
2021-09-18 02:00:00,CRYPTO:LTCUSD,179.947159,185.847258,178.006944,181.388373,0.0
2021-09-19 02:00:00,CRYPTO:LTCUSD,181.356694,181.583683,172.700167,175.591456,0.0
2021-09-20 02:00:00,CRYPTO:LTCUSD,175.674495,175.905795,153.477507,157.197906,0.0
2021-09-21 02:00:00,CRYPTO:LTCUSD,157.152035,162.188645,144.602853,148.442461,0.0
2021-09-22 02:00:00,CRYPTO:LTCUSD,148.47752,161.857218,145.377052,161.476636,0.0
2021-09-23 02:00:00,CRYPTO:LTCUSD,161.451185,164.998127,157.276394,163.997204,0.0
2021-09-24 02:00:00,CRYPTO:LTCUSD,163.958244,166.62787,141.832386,152.266751,0.0
2021-09-25 02:00:00,CRYPTO:LTCUSD,152.251236,156.046198,148.873336,151.133223,0.0
2021-09-26 02:00:00,CRYPTO:LTCUSD,151.04128,153.490008,142.060585,150.779868,0.0
2021-09-27 02:00:00,CRYPTO:LTCUSD,150.689494,154.938265,144.94393,145.112882,0.0
2021-09-28 02:00:00,CRYPTO:LTCUSD,145.084424,148.919322,140.037881,140.563886,0.0
2021-09-29 02:00:00,CRYPTO:LTCUSD,140.491401,150.394765,139.859067,144.776999,0.0
2021-09-30 02:00:00,CRYPTO:LTCUSD,144.761624,154.437607,144.005744,153.245716,0.0
2021-10-01 02:00:00,CRYPTO:LTCUSD,153.237059,168.118414,151.214763,166.215552,0.0
2021-10-02 02:00:00,CRYPTO:LTCUSD,166.215764,172.767674,164.674498,169.150007,0.0
2021-10-03 02:00:00,CRYPTO:LTCUSD,169.060269,174.999324,165.964729,170.590266,0.0
2021-10-04 02:00:00,CRYPTO:LTCUSD,170.558219,170.85062,161.439301,167.609806,0.0
2021-10-05 02:00:00,CRYPTO:LTCUSD,167.702342,175.579454,166.727393,173.867612,0.0
2021-10-06 02:00:00,CRYPTO:LTCUSD,173.84508,182.984432,163.914377,178.596783,0.0
2021-10-07 02:00:00,CRYPTO:LTCUSD,178.514713,187.011152,173.42386,178.656213,0.0
2021-10-08 02:00:00,CRYPTO:LTCUSD,178.657485,183.374469,174.482361,175.928052,0.0
2021-10-09 02:00:00,CRYPTO:LTCUSD,176.039817,182.904791,174.686953,179.842967,0.0
2021-10-10 02:00:00,CRYPTO:LTCUSD,179.894293,184.000387,174.133698,174.927696,0.0
2021-10-11 02:00:00,CRYPTO:LTCUSD,174.859305,185.314632,172.4423,179.240821,0.0
2021-10-12 02:00:00,CRYPTO:LTCUSD,179.173841,179.220897,166.548339,172.605832,0.0
2021-10-13 02:00:00,CRYPTO:LTCUSD,172.661323,179.655156,167.612678,177.636116,0.0
2021-10-14 02:00:00,CRYPTO:LTCUSD,177.723692,186.517548,176.919551,181.243147,0.0
2021-10-15 02:00:00,CRYPTO:LTCUSD,181.368325,192.941331,176.651103,189.549809,0.0
2021-10-16 02:00:00,CRYPTO:LTCUSD,189.419603,192.580293,185.022298,185.933512,0.0
2021-10-17 02:00:00,CRYPTO:LTCUSD,186.060539,188.005489,176.465396,183.706648,0.0
2021-10-18 02:00:00,CRYPTO:LTCUSD,183.698198,193.771013,178.492903,185.590473,0.0
2021-10-19 02:00:00,CRYPTO:LTCUSD,185.590927,191.642326,183.092419,188.787856,0.0
2021-10-20 02:00:00,CRYPTO:LTCUSD,188.801539,209.394618,185.810215,207.365153,0.0
2021-10-21 02:00:00,CRYPTO:LTCUSD,207.349797,214.625627,194.676076,196.927013,0.0
2021-10-22 02:00:00,CRYPTO:LTCUSD,196.946568,201.463417,187.922809,190.882891,0.0
2021-10-23 02:00:00,CRYPTO:LTCUSD,190.925185,197.867005,188.951902,196.271731,0.0
2021-10-24 02:00:00,CRYPTO:LTCUSD,196.284833,199.861368,185.384455,190.574922,0.0
2021-10-25 02:00:00,CRYPTO:LTCUSD,190.497394,197.297125,189.681746,195.315803,0.0
2021-10-26 02:00:00,CRYPTO:LTCUSD,195.437456,199.341355,190.352855,197.526351,0.0
2021-10-27 02:00:00,CRYPTO:LTCUSD,197.605343,204.996971,172.452206,179.294382,0.0
2021-10-28 02:00:00,CRYPTO:LTCUSD,179.375884,194.595446,177.8911,189.832706,0.0
2021-10-29 02:00:00,CRYPTO:LTCUSD,189.823672,198.639116,188.348602,196.632658,0.0
2021-10-30 02:00:00,CRYPTO:LTCUSD,196.781436,197.219816,186.833117,190.332337,0.0
2021-10-31 02:00:00,CRYPTO:LTCUSD,190.401812,195.139416,186.90438,192.037345,0.0
2021-11-01 01:00:00,CRYPTO:LTCUSD,192.051306,201.236265,188.096023,197.74607,0.0
