datetime,symbol,open,high,low,close,volume
2023-06-14 02:00:00,CRYPTO:PEPEUSD,9.185e-07,9.602e-07,8.604e-07,8.884e-07,0.0
2023-06-15 02:00:00,CRYPTO:PEPEUSD,8.884e-07,9.258e-07,8.313e-07,8.983e-07,0.0
2023-06-16 02:00:00,CRYPTO:PEPEUSD,8.982e-07,1.0438e-06,8.725e-07,9.67e-07,0.0
2023-06-17 02:00:00,CRYPTO:PEPEUSD,9.67e-07,1.05e-06,9.491e-07,1.0015e-06,0.0
2023-06-18 02:00:00,CRYPTO:PEPEUSD,1.0015e-06,1.0048e-06,9.268e-07,9.398e-07,0.0
2023-06-19 02:00:00,CRYPTO:PEPEUSD,9.398e-07,9.572e-07,9.133e-07,9.487e-07,0.0
2023-06-20 02:00:00,CRYPTO:PEPEUSD,9.487e-07,1.0896e-06,9.103e-07,1.0698e-06,0.0
2023-06-21 02:00:00,CRYPTO:PEPEUSD,1.0697e-06,1.456e-06,1.0393e-06,1.3775e-06,0.0
2023-06-22 02:00:00,CRYPTO:PEPEUSD,1.3775e-06,1.686e-06,1.3638e-06,1.5438e-06,0.0
2023-06-23 02:00:00,CRYPTO:PEPEUSD,1.5435e-06,1.7737e-06,1.4544e-06,1.6487e-06,0.0
2023-06-24 02:00:00,CRYPTO:PEPEUSD,1.6473e-06,1.7539e-06,1.4949e-06,1.552e-06,0.0
2023-06-25 02:00:00,CRYPTO:PEPEUSD,1.552e-06,1.6703e-06,1.5266e-06,1.6054e-06,0.0
2023-06-26 02:00:00,CRYPTO:PEPEUSD,1.6059e-06,1.6289e-06,1.4855e-06,1.5098e-06,0.0
2023-06-27 02:00:00,CRYPTO:PEPEUSD,1.5098e-06,1.6674e-06,1.496e-06,1.6172e-06,0.0
2023-06-28 02:00:00,CRYPTO:PEPEUSD,1.6172e-06,1.6176e-06,1.3691e-06,1.4222e-06,0.0
2023-06-29 02:00:00,CRYPTO:PEPEUSD,1.4222e-06,1.6308e-06,1.408e-06,1.5402e-06,0.0
2023-06-30 02:00:00,CRYPTO:PEPEUSD,1.5402e-06,1.7283e-06,1.4822e-06,1.624e-06,0.0
2023-07-01 02:00:00,CRYPTO:PEPEUSD,1.6239e-06,1.632e-06,1.5227e-06,1.5583e-06,0.0
2023-07-02 02:00:00,CRYPTO:PEPEUSD,1.5583e-06,1.6133e-06,1.4914e-06,1.5881e-06,0.0
2023-07-03 02:00:00,CRYPTO:PEPEUSD,1.5881e-06,1.8922e-06,1.5641e-06,1.8384e-06,0.0
2023-07-04 02:00:00,CRYPTO:PEPEUSD,1.8384e-06,1.8791e-06,1.6964e-06,1.7165e-06,0.0
2023-07-05 02:00:00,CRYPTO:PEPEUSD,1.7161e-06,1.766e-06,1.6149e-06,1.654e-06,0.0
2023-07-06 02:00:00,CRYPTO:PEPEUSD,1.6573e-06,1.7788e-06,1.5417e-06,1.545e-06,0.0
2023-07-07 02:00:00,CRYPTO:PEPEUSD,1.5449e-06,1.5957e-06,1.513e-06,1.5646e-06,0.0
2023-07-08 02:00:00,CRYPTO:PEPEUSD,1.5646e-06,1.5952e-06,1.5116e-06,1.5497e-06,0.0
2023-07-09 02:00:00,CRYPTO:PEPEUSD,1.5497e-06,1.5886e-06,1.5357e-06,1.5471e-06,0.0
2023-07-10 02:00:00,CRYPTO:PEPEUSD,1.5471e-06,1.5827e-06,1.4357e-06,1.5142e-06,0.0
2023-07-11 02:00:00,CRYPTO:PEPEUSD,1.5142e-06,1.5322e-06,1.4843e-06,1.5038e-06,0.0
2023-07-12 02:00:00,CRYPTO:PEPEUSD,1.5038e-06,1.568e-06,1.488e-06,1.508e-06,0.0
2023-07-13 02:00:00,CRYPTO:PEPEUSD,1.5077e-06,1.7647e-06,1.4638e-06,1.7128e-06,0.0
2023-07-14 02:00:00,CRYPTO:PEPEUSD,1.7163e-06,1.8847e-06,1.5539e-06,1.6475e-06,0.0
2023-07-15 02:00:00,CRYPTO:PEPEUSD,1.6442e-06,1.7106e-06,1.6156e-06,1.6446e-06,0.0
2023-07-16 02:00:00,CRYPTO:PEPEUSD,1.6445e-06,1.6635e-06,1.5643e-06,1.5767e-06,0.0
2023-07-17 02:00:00,CRYPTO:PEPEUSD,1.5766e-06,1.6069e-06,1.51e-06,1.5757e-06,0.0
2023-07-18 02:00:00,CRYPTO:PEPEUSD,1.5757e-06,1.5963e-06,1.4913e-06,1.5164e-06,0.0
2023-07-19 02:00:00,CRYPTO:PEPEUSD,1.5163e-06,1.5727e-06,1.5134e-06,1.53e-06,0.0
2023-07-20 02:00:00,CRYPTO:PEPEUSD,1.53e-06,1.5766e-06,1.4713e-06,1.507e-06,0.0
2023-07-21 02:00:00,CRYPTO:PEPEUSD,1.5071e-06,1.5492e-06,1.4867e-06,1.5246e-06,0.0
2023-07-22 02:00:00,CRYPTO:PEPEUSD,1.5246e-06,1.5478e-06,1.4812e-06,1.4907e-06,0.0
2023-07-23 02:00:00,CRYPTO:PEPEUSD,1.4907e-06,1.5353e-06,1.4708e-06,1.5026e-06,0.0
2023-07-24 02:00:00,CRYPTO:PEPEUSD,1.5026e-06,1.5079e-06,1.3137e-06,1.3483e-06,0.0
2023-07-25 02:00:00,CRYPTO:PEPEUSD,1.3483e-06,1.355e-06,1.2894e-06,1.3075e-06,0.0
2023-07-26 02:00:00,CRYPTO:PEPEUSD,1.3074e-06,1.3967e-06,1.2282e-06,1.3333e-06,0.0
2023-07-27 02:00:00,CRYPTO:PEPEUSD,1.3333e-06,1.442e-06,1.3153e-06,1.3446e-06,0.0
2023-07-28 02:00:00,CRYPTO:PEPEUSD,1.3449e-06,1.3788e-06,1.306e-06,1.3402e-06,0.0
2023-07-29 02:00:00,CRYPTO:PEPEUSD,1.3402e-06,1.3631e-06,1.3262e-06,1.3491e-06,0.0
2023-07-30 02:00:00,CRYPTO:PEPEUSD,1.3488e-06,1.3496e-06,1.2499e-06,1.2983e-06,0.0
2023-07-31 02:00:00,CRYPTO:PEPEUSD,1.2983e-06,1.3209e-06,1.2085e-06,1.2358e-06,0.0
2023-08-01 02:00:00,CRYPTO:PEPEUSD,1.2358e-06,1.3019e-06,1.198e-06,1.3008e-06,0.0
2023-08-02 02:00:00,CRYPTO:PEPEUSD,1.301e-06,1.3179e-06,1.2072e-06,1.2187e-06,0.0
2023-08-03 02:00:00,CRYPTO:PEPEUSD,1.2189e-06,1.2307e-06,1.1933e-06,1.1975e-06,0.0
2023-08-04 02:00:00,CRYPTO:PEPEUSD,1.1974e-06,1.2219e-06,1.1331e-06,1.1578e-06,0.0
2023-08-05 02:00:00,CRYPTO:PEPEUSD,1.1576e-06,1.1683e-06,1.1233e-06,1.1526e-06,0.0
2023-08-06 02:00:00,CRYPTO:PEPEUSD,1.1525e-06,1.1725e-06,1.13e-06,1.1573e-06,0.0
2023-08-07 02:00:00,CRYPTO:PEPEUSD,1.1577e-06,1.1917e-06,1.0623e-06,1.1163e-06,0.0
2023-08-08 02:00:00,CRYPTO:PEPEUSD,1.1163e-06,1.2253e-06,1.1e-06,1.1769e-06,0.0
2023-08-09 02:00:00,CRYPTO:PEPEUSD,1.1769e-06,1.2847e-06,1.1733e-06,1.2271e-06,0.0
2023-08-10 02:00:00,CRYPTO:PEPEUSD,1.2271e-06,1.255e-06,1.2124e-06,1.2327e-06,0.0
2023-08-11 02:00:00,CRYPTO:PEPEUSD,1.2326e-06,1.2598e-06,1.2184e-06,1.2433e-06,0.0
2023-08-12 02:00:00,CRYPTO:PEPEUSD,1.2433e-06,1.3572e-06,1.243e-06,1.3484e-06,0.0
2023-08-13 02:00:00,CRYPTO:PEPEUSD,1.3483e-06,1.42e-06,1.3231e-06,1.3626e-06,0.0
2023-08-14 02:00:00,CRYPTO:PEPEUSD,1.3626e-06,1.4572e-06,1.3267e-06,1.4037e-06,0.0
2023-08-15 02:00:00,CRYPTO:PEPEUSD,1.4041e-06,1.4073e-06,1.2432e-06,1.2648e-06,0.0
2023-08-16 02:00:00,CRYPTO:PEPEUSD,1.2644e-06,1.2728e-06,1.1418e-06,1.1663e-06,0.0
2023-08-17 02:00:00,CRYPTO:PEPEUSD,1.1663e-06,1.2204e-06,9.731e-07,1.0803e-06,0.0
2023-08-18 02:00:00,CRYPTO:PEPEUSD,1.0804e-06,1.1172e-06,1.0503e-06,1.0896e-06,0.0
2023-08-19 02:00:00,CRYPTO:PEPEUSD,1.0896e-06,1.1449e-06,1.0868e-06,1.1323e-06,0.0
2023-08-20 02:00:00,CRYPTO:PEPEUSD,1.1323e-06,1.1498e-06,1.105e-06,1.1193e-06,0.0
2023-08-21 02:00:00,CRYPTO:PEPEUSD,1.1192e-06,1.1289e-06,1.0476e-06,1.0919e-06,0.0
2023-08-22 02:00:00,CRYPTO:PEPEUSD,1.092e-06,1.0932e-06,1.0118e-06,1.071e-06,0.0
2023-08-23 02:00:00,CRYPTO:PEPEUSD,1.0709e-06,1.1235e-06,1.0477e-06,1.1015e-06,0.0
2023-08-24 02:00:00,CRYPTO:PEPEUSD,1.1015e-06,1.1073e-06,9.19e-07,9.377e-07,0.0
2023-08-25 02:00:00,CRYPTO:PEPEUSD,9.41e-07,9.413e-07,7.792e-07,8.813e-07,0.0
2023-08-26 02:00:00,CRYPTO:PEPEUSD,8.813e-07,9.617e-07,8.562e-07,8.684e-07,0.0
2023-08-27 02:00:00,CRYPTO:PEPEUSD,8.684e-07,9.118e-07,8.669e-07,8.932e-07,0.0
2023-08-28 02:00:00,CRYPTO:PEPEUSD,8.932e-07,9.035e-07,8.382e-07,8.579e-07,0.0
2023-08-29 02:00:00,CRYPTO:PEPEUSD,8.579e-07,9.092e-07,8.184e-07,8.96e-07,0.0
2023-08-30 02:00:00,CRYPTO:PEPEUSD,8.961e-07,8.981e-07,8.6e-07,8.681e-07,0.0
2023-08-31 02:00:00,CRYPTO:PEPEUSD,8.682e-07,8.715e-07,7.959e-07,8.05e-07,0.0
2023-09-01 02:00:00,CRYPTO:PEPEUSD,8.05e-07,8.193e-07,7.578e-07,7.762e-07,0.0
2023-09-02 02:00:00,CRYPTO:PEPEUSD,7.763e-07,7.97e-07,7.645e-07,7.832e-07,0.0
2023-09-03 02:00:00,CRYPTO:PEPEUSD,7.828e-07,8.073e-07,7.721e-07,8.01e-07,0.0
2023-09-04 02:00:00,CRYPTO:PEPEUSD,8.01e-07,8.279e-07,7.859e-07,7.97e-07,0.0
2023-09-05 02:00:00,CRYPTO:PEPEUSD,7.974e-07,8.128e-07,7.869e-07,8.013e-07,0.0
2023-09-06 02:00:00,CRYPTO:PEPEUSD,8.013e-07,8.035e-07,7.731e-07,7.92e-07,0.0
2023-09-07 02:00:00,CRYPTO:PEPEUSD,7.92e-07,8.125e-07,7.833e-07,8.085e-07,0.0
2023-09-08 02:00:00,CRYPTO:PEPEUSD,8.081e-07,8.123e-07,7.771e-07,7.96e-07,0.0
2023-09-09 02:00:00,CRYPTO:PEPEUSD,7.96e-07,7.975e-07,7.827e-07,7.831e-07,0.0
2023-09-10 02:00:00,CRYPTO:PEPEUSD,7.831e-07,7.833e-07,6.923e-07,7.071e-07,0.0
2023-09-11 02:00:00,CRYPTO:PEPEUSD,7.071e-07,7.086e-07,6.466e-07,6.683e-07,0.0
2023-09-12 02:00:00,CRYPTO:PEPEUSD,6.683e-07,7.033e-07,6.63e-07,6.71e-07,0.0
2023-09-13 02:00:00,CRYPTO:PEPEUSD,6.71e-07,6.94e-07,6.563e-07,6.76e-07,0.0
2023-09-14 02:00:00,CRYPTO:PEPEUSD,6.763e-07,6.967e-07,6.717e-07,6.826e-07,0.0
2023-09-15 02:00:00,CRYPTO:PEPEUSD,6.826e-07,6.88e-07,6.574e-07,6.86e-07,0.0
2023-09-16 02:00:00,CRYPTO:PEPEUSD,6.86e-07,7.033e-07,6.708e-07,6.731e-07,0.0
2023-09-17 02:00:00,CRYPTO:PEPEUSD,6.73e-07,6.751e-07,6.04e-07,6.279e-07,0.0
2023-09-18 02:00:00,CRYPTO:PEPEUSD,6.276e-07,6.494e-07,6.18e-07,6.281e-07,0.0
2023-09-19 02:00:00,CRYPTO:PEPEUSD,6.281e-07,6.478e-07,6.276e-07,6.43e-07,0.0
2023-09-20 02:00:00,CRYPTO:PEPEUSD,6.431e-07,6.477e-07,6.182e-07,6.294e-07,0.0
2023-09-21 02:00:00,CRYPTO:PEPEUSD,6.294e-07,6.383e-07,6.018e-07,6.094e-07,0.0
2023-09-22 02:00:00,CRYPTO:PEPEUSD,6.097e-07,7.316e-07,6.073e-07,7.156e-07,0.0
2023-09-23 02:00:00,CRYPTO:PEPEUSD,7.155e-07,7.383e-07,6.62e-07,6.777e-07,0.0
2023-09-24 02:00:00,CRYPTO:PEPEUSD,6.775e-07,6.949e-07,6.583e-07,6.75e-07,0.0
2023-09-25 02:00:00,CRYPTO:PEPEUSD,6.76e-07,7.176e-07,6.687e-07,7.102e-07,0.0
2023-09-26 02:00:00,CRYPTO:PEPEUSD,7.102e-07,7.239e-07,6.886e-07,6.969e-07,0.0
2023-09-27 02:00:00,CRYPTO:PEPEUSD,6.966e-07,7.626e-07,6.965e-07,7.339e-07,0.0
2023-09-28 02:00:00,CRYPTO:PEPEUSD,7.339e-07,7.524e-07,7.088e-07,7.365e-07,0.0
2023-09-29 02:00:00,CRYPTO:PEPEUSD,7.365e-07,8.208e-07,7.287e-07,7.907e-07,0.0
2023-09-30 02:00:00,CRYPTO:PEPEUSD,7.907e-07,8.16e-07,7.682e-07,7.987e-07,0.0
2023-10-01 02:00:00,CRYPTO:PEPEUSD,7.987e-07,8.266e-07,7.721e-07,8.163e-07,0.0
2023-10-02 02:00:00,CRYPTO:PEPEUSD,8.162e-07,8.996e-07,7.222e-07,7.455e-07,0.0
2023-10-03 02:00:00,CRYPTO:PEPEUSD,7.459e-07,7.474e-07,7.19e-07,7.266e-07,0.0
2023-10-04 02:00:00,CRYPTO:PEPEUSD,7.262e-07,7.266e-07,6.984e-07,7.192e-07,0.0
2023-10-05 02:00:00,CRYPTO:PEPEUSD,7.192e-07,7.326e-07,6.99e-07,7.057e-07,0.0
2023-10-06 02:00:00,CRYPTO:PEPEUSD,7.054e-07,7.286e-07,6.845e-07,7.255e-07,0.0
2023-10-07 02:00:00,CRYPTO:PEPEUSD,7.255e-07,7.27e-07,6.962e-07,7.084e-07,0.0
2023-10-08 02:00:00,CRYPTO:PEPEUSD,7.083e-07,7.21e-07,6.951e-07,7.152e-07,0.0
2023-10-09 02:00:00,CRYPTO:PEPEUSD,7.152e-07,7.171e-07,6.481e-07,6.664e-07,0.0
2023-10-10 02:00:00,CRYPTO:PEPEUSD,6.664e-07,6.729e-07,6.416e-07,6.478e-07,0.0
2023-10-11 02:00:00,CRYPTO:PEPEUSD,6.478e-07,6.533e-07,6.263e-07,6.372e-07,0.0
2023-10-12 02:00:00,CRYPTO:PEPEUSD,6.372e-07,6.392e-07,6.165e-07,6.27e-07,0.0
2023-10-13 02:00:00,CRYPTO:PEPEUSD,6.27e-07,6.672e-07,6.234e-07,6.48e-07,0.0
2023-10-14 02:00:00,CRYPTO:PEPEUSD,6.476e-07,6.528e-07,6.42e-07,6.473e-07,0.0
2023-10-15 02:00:00,CRYPTO:PEPEUSD,6.47e-07,6.863e-07,6.369e-07,6.66e-07,0.0
2023-10-16 02:00:00,CRYPTO:PEPEUSD,6.66e-07,7.163e-07,6.631e-07,6.773e-07,0.0
2023-10-17 02:00:00,CRYPTO:PEPEUSD,6.772e-07,6.786e-07,6.362e-07,6.366e-07,0.0
2023-10-18 02:00:00,CRYPTO:PEPEUSD,6.365e-07,6.434e-07,6.261e-07,6.32e-07,0.0
2023-10-19 02:00:00,CRYPTO:PEPEUSD,6.317e-07,6.395e-07,6.192e-07,6.281e-07,0.0
2023-10-20 02:00:00,CRYPTO:PEPEUSD,6.281e-07,6.614e-07,6.258e-07,6.584e-07,0.0
2023-10-21 02:00:00,CRYPTO:PEPEUSD,6.584e-07,7.225e-07,6.527e-07,6.989e-07,0.0
2023-10-22 02:00:00,CRYPTO:PEPEUSD,6.989e-07,7.574e-07,6.878e-07,7.48e-07,0.0
2023-10-23 02:00:00,CRYPTO:PEPEUSD,7.48e-07,1.0202e-06,7.29e-07,1.0077e-06,0.0
2023-10-24 02:00:00,CRYPTO:PEPEUSD,1.0075e-06,1.0564e-06,8.616e-07,9.261e-07,0.0
2023-10-25 02:00:00,CRYPTO:PEPEUSD,9.261e-07,1.2397e-06,9.221e-07,1.2088e-06,0.0
2023-10-26 02:00:00,CRYPTO:PEPEUSD,1.2088e-06,1.3557e-06,1.1281e-06,1.2793e-06,0.0
2023-10-27 02:00:00,CRYPTO:PEPEUSD,1.2793e-06,1.2833e-06,1.1073e-06,1.1614e-06,0.0
2023-10-28 02:00:00,CRYPTO:PEPEUSD,1.1615e-06,1.2553e-06,1.118e-06,1.1411e-06,0.0
2023-10-29 02:00:00,CRYPTO:PEPEUSD,1.1411e-06,1.1863e-06,1.109e-06,1.1454e-06,0.0
2023-10-30 01:00:00,CRYPTO:PEPEUSD,1.1458e-06,1.2233e-06,1.1303e-06,1.1763e-06,0.0
2023-10-31 01:00:00,CRYPTO:PEPEUSD,1.1763e-06,1.2084e-06,1.0859e-06,1.1482e-06,0.0
2023-11-01 01:00:00,CRYPTO:PEPEUSD,1.1482e-06,1.223e-06,1.0923e-06,1.1845e-06,0.0
2023-11-02 01:00:00,CRYPTO:PEPEUSD,1.1845e-06,1.2099e-06,1.0541e-06,1.0904e-06,0.0
2023-11-03 01:00:00,CRYPTO:PEPEUSD,1.0911e-06,1.0987e-06,1.0112e-06,1.0792e-06,0.0
2023-11-04 01:00:00,CRYPTO:PEPEUSD,1.0792e-06,1.143e-06,1.0686e-06,1.1182e-06,0.0
2023-11-05 01:00:00,CRYPTO:PEPEUSD,1.1182e-06,1.1473e-06,1.0897e-06,1.1233e-06,0.0
2023-11-06 01:00:00,CRYPTO:PEPEUSD,1.1233e-06,1.2103e-06,1.1079e-06,1.2035e-06,0.0
2023-11-07 01:00:00,CRYPTO:PEPEUSD,1.2035e-06,1.2035e-06,1.0841e-06,1.1675e-06,0.0
2023-11-08 01:00:00,CRYPTO:PEPEUSD,1.1675e-06,1.1985e-06,1.1425e-06,1.187e-06,0.0
2023-11-09 01:00:00,CRYPTO:PEPEUSD,1.187e-06,1.4579e-06,1.1416e-06,1.33296e-06,0.0
2023-11-10 01:00:00,CRYPTO:PEPEUSD,1.33308e-06,1.36241e-06,1.22936e-06,1.34377e-06,0.0
2023-11-11 01:00:00,CRYPTO:PEPEUSD,1.3555e-06,1.3827e-06,1.2463e-06,1.2759e-06,0.0
2023-11-12 01:00:00,CRYPTO:PEPEUSD,1.2759e-06,1.2948e-06,1.18405e-06,1.22643e-06,0.0
2023-11-13 01:00:00,CRYPTO:PEPEUSD,1.2248e-06,1.2951e-06,1.1572e-06,1.164e-06,0.0
2023-11-14 01:00:00,CRYPTO:PEPEUSD,1.1638e-06,1.196e-06,1.0873e-06,1.1532e-06,0.0
2023-11-15 01:00:00,CRYPTO:PEPEUSD,1.1532e-06,1.2911e-06,1.1419e-06,1.2585e-06,0.0
2023-11-16 01:00:00,CRYPTO:PEPEUSD,1.2585e-06,1.3166e-06,1.11629e-06,1.14273e-06,0.0
2023-11-17 01:00:00,CRYPTO:PEPEUSD,1.14268e-06,1.18004e-06,1.09052e-06,1.1524e-06,0.0
2023-11-18 01:00:00,CRYPTO:PEPEUSD,1.15243e-06,1.1533e-06,1.09227e-06,1.14753e-06,0.0
2023-11-19 01:00:00,CRYPTO:PEPEUSD,1.14751e-06,1.19361e-06,1.11314e-06,1.1899e-06,0.0
2023-11-20 01:00:00,CRYPTO:PEPEUSD,1.18988e-06,1.24369e-06,1.12916e-06,1.13233e-06,0.0
2023-11-21 01:00:00,CRYPTO:PEPEUSD,1.13233e-06,1.14412e-06,1.02979e-06,1.03478e-06,0.0
2023-11-22 01:00:00,CRYPTO:PEPEUSD,1.03496e-06,1.12028e-06,1.03177e-06,1.10611e-06,0.0
2023-11-23 01:00:00,CRYPTO:PEPEUSD,1.10611e-06,1.13553e-06,1.06592e-06,1.06866e-06,0.0
2023-11-24 01:00:00,CRYPTO:PEPEUSD,1.06862e-06,1.13971e-06,1.06308e-06,1.10664e-06,0.0
2023-11-25 01:00:00,CRYPTO:PEPEUSD,1.10676e-06,1.19261e-06,1.099e-06,1.17963e-06,0.0
2023-11-26 01:00:00,CRYPTO:PEPEUSD,1.17961e-06,1.18539e-06,1.0818e-06,1.11472e-06,0.0
2023-11-27 01:00:00,CRYPTO:PEPEUSD,1.11472e-06,1.12621e-06,1.04603e-06,1.08258e-06,0.0
